"['TSG 1899 Hoffenheim', 'RB Leipzig']","[1, 0]",2017-12-02T15:30:00
"['Werder Bremen', 'VfB Stuttgart']","[1, 0]",2017-12-02T15:30:00
"['Bayer Leverkusen', 'Borussia Dortmund']","[1, 0]",2017-12-02T15:30:00
"['1. FSV Mainz 05', 'FC Augsburg']","[0, 2]",2017-12-02T15:30:00
"['FC Schalke 04', '1. FC Köln']","[1, 0]",2017-12-02T18:30:00
"['Hertha BSC', 'Eintracht Frankfurt']","[1, 1]",2017-12-03T15:30:00
"['VfL Wolfsburg', 'Borussia Mönchengladbach']","[2, 0]",2017-12-03T18:00:00
"['VfB Stuttgart', 'Bayer Leverkusen']","[0, 1]",2017-12-08T20:30:00
"['Borussia Dortmund', 'Werder Bremen']","[0, 1]",2017-12-09T15:30:00
"['RB Leipzig', '1. FSV Mainz 05']","[2, 1]",2017-12-09T15:30:00
"['Eintracht Frankfurt', 'FC Bayern']","[0, 1]",2017-12-09T15:30:00
"['Hamburger SV', 'VfL Wolfsburg']","[0, 0]",2017-12-09T15:30:00
"['Borussia Mönchengladbach', 'FC Schalke 04']","[1, 0]",2017-12-09T18:30:00
"['1. FC Köln', 'SC Freiburg']","[3, 1]",2017-12-10T13:30:00
"['Hannover 96', 'TSG 1899 Hoffenheim']","[0, 0]",2017-12-10T15:30:00
"['FC Augsburg', 'Hertha BSC']","[0, 0]",2017-12-10T18:00:00
"['VfL Wolfsburg', 'RB Leipzig']","[1, 0]",2017-12-12T18:30:00
"['SC Freiburg', 'Borussia Mönchengladbach']","[1, 0]",2017-12-12T20:30:00
"['Hamburger SV', 'Eintracht Frankfurt']","[1, 2]",2017-12-12T20:30:00
"['1. FSV Mainz 05', 'Borussia Dortmund']","[0, 0]",2017-12-12T20:30:00
"['TSG 1899 Hoffenheim', 'VfB Stuttgart']","[0, 0]",2017-12-13T18:30:00
"['FC Bayern', '1. FC Köln']","[0, 0]",2017-12-13T20:30:00
"['Hertha BSC', 'Hannover 96']","[2, 0]",2017-12-13T20:30:00
"['FC Schalke 04', 'FC Augsburg']","[1, 0]",2017-12-13T20:30:00
"['Bayer Leverkusen', 'Werder Bremen']","[1, 0]",2017-12-13T20:30:00
"['Borussia Mönchengladbach', 'Hamburger SV']","[1, 0]",2017-12-15T20:30:00
"['1. FC Köln', 'VfL Wolfsburg']","[0, 0]",2017-12-16T15:30:00
"['Werder Bremen', '1. FSV Mainz 05']","[2, 0]",2017-12-16T15:30:00
"['Eintracht Frankfurt', 'FC Schalke 04']","[1, 0]",2017-12-16T15:30:00
"['FC Augsburg', 'SC Freiburg']","[1, 1]",2017-12-16T15:30:00
"['VfB Stuttgart', 'FC Bayern']","[0, 0]",2017-12-16T15:30:00
"['Borussia Dortmund', 'TSG 1899 Hoffenheim']","[0, 1]",2017-12-16T18:30:00
"['Hannover 96', 'Bayer Leverkusen']","[3, 2]",2017-12-17T15:30:00
"['RB Leipzig', 'Hertha BSC']","[0, 2]",2017-12-17T18:00:00
"['Bayer Leverkusen', 'FC Bayern']","[0, 1]",2018-01-12T20:30:00
"['Werder Bremen', 'TSG 1899 Hoffenheim']","[0, 1]",2018-01-13T15:30:00
"['Eintracht Frankfurt', 'SC Freiburg']","[1, 0]",2018-01-13T15:30:00
"['FC Augsburg', 'Hamburger SV']","[0, 0]",2018-01-13T15:30:00
"['Hannover 96', '1. FSV Mainz 05']","[2, 2]",2018-01-13T15:30:00
"['VfB Stuttgart', 'Hertha BSC']","[0, 0]",2018-01-13T15:30:00
"['RB Leipzig', 'FC Schalke 04']","[1, 0]",2018-01-13T18:30:00
"['1. FC Köln', 'Borussia Mönchengladbach']","[1, 0]",2018-01-14T15:30:00
"['Borussia Dortmund', 'VfL Wolfsburg']","[0, 0]",2018-01-14T18:00:00
"['Hertha BSC', 'Borussia Dortmund']","[0, 0]",2018-01-19T20:30:00
"['TSG 1899 Hoffenheim', 'Bayer Leverkusen']","[0, 1]",2018-01-20T15:30:00
"['SC Freiburg', 'RB Leipzig']","[0, 0]",2018-01-20T15:30:00
"['Borussia Mönchengladbach', 'FC Augsburg']","[1, 0]",2018-01-20T15:30:00
"['1. FSV Mainz 05', 'VfB Stuttgart']","[1, 1]",2018-01-20T15:30:00
"['VfL Wolfsburg', 'Eintracht Frankfurt']","[0, 2]",2018-01-20T15:30:00
"['Hamburger SV', '1. FC Köln']","[0, 1]",2018-01-20T18:30:00
"['FC Bayern', 'Werder Bremen']","[1, 1]",2018-01-21T15:30:00
"['FC Schalke 04', 'Hannover 96']","[1, 0]",2018-01-21T18:00:00
"['Eintracht Frankfurt', 'Borussia Mönchengladbach']","[1, 0]",2018-01-26T20:30:00
"['FC Bayern', 'TSG 1899 Hoffenheim']","[2, 2]",2018-01-27T15:30:00
"['Borussia Dortmund', 'SC Freiburg']","[1, 1]",2018-01-27T15:30:00
"['RB Leipzig', 'Hamburger SV']","[1, 1]",2018-01-27T15:30:00
"['1. FC Köln', 'FC Augsburg']","[1, 0]",2018-01-27T15:30:00
"['VfB Stuttgart', 'FC Schalke 04']","[0, 2]",2018-01-27T15:30:00
"['Werder Bremen', 'Hertha BSC']","[0, 0]",2018-01-27T18:30:00
"['Bayer Leverkusen', '1. FSV Mainz 05']","[0, 0]",2018-01-28T15:30:00
"['Hannover 96', 'VfL Wolfsburg']","[0, 0]",2018-01-28T18:00:00
"['1. FC Köln', 'Borussia Dortmund']","[0, 1]",2018-02-02T20:30:00
"['Hertha BSC', 'TSG 1899 Hoffenheim']","[0, 1]",2018-02-03T15:30:00
"['SC Freiburg', 'Bayer Leverkusen']","[0, 0]",2018-02-03T15:30:00
"['FC Schalke 04', 'Werder Bremen']","[1, 0]",2018-02-03T15:30:00
"['1. FSV Mainz 05', 'FC Bayern']","[0, 2]",2018-02-03T15:30:00
"['VfL Wolfsburg', 'VfB Stuttgart']","[1, 0]",2018-02-03T15:30:00
"['Borussia Mönchengladbach', 'RB Leipzig']","[0, 0]",2018-02-03T18:30:00
"['FC Augsburg', 'Eintracht Frankfurt']","[1, 0]",2018-02-04T15:30:00
"['Hamburger SV', 'Hannover 96']","[0, 1]",2018-02-04T18:00:00
"['RB Leipzig', 'FC Augsburg']","[1, 0]",2018-02-09T20:30:00
"['Borussia Dortmund', 'Hamburger SV']","[0, 0]",2018-02-10T15:30:00
"['TSG 1899 Hoffenheim', '1. FSV Mainz 05']","[1, 1]",2018-02-10T15:30:00
"['Eintracht Frankfurt', '1. FC Köln']","[1, 0]",2018-02-10T15:30:00
"['Bayer Leverkusen', 'Hertha BSC']","[0, 1]",2018-02-10T15:30:00
"['Hannover 96', 'SC Freiburg']","[1, 0]",2018-02-10T15:30:00
"['FC Bayern', 'FC Schalke 04']","[2, 1]",2018-02-10T18:30:00
"['VfB Stuttgart', 'Borussia Mönchengladbach']","[1, 0]",2018-02-11T15:30:00
"['Werder Bremen', 'VfL Wolfsburg']","[2, 0]",2018-02-11T18:00:00
"['Hertha BSC', '1. FSV Mainz 05']","[0, 1]",2018-02-16T20:30:00
"['1. FC Köln', 'Hannover 96']","[1, 1]",2018-02-17T15:30:00
"['SC Freiburg', 'Werder Bremen']","[1, 0]",2018-02-17T15:30:00
"['Hamburger SV', 'Bayer Leverkusen']","[0, 1]",2018-02-17T15:30:00
"['VfL Wolfsburg', 'FC Bayern']","[1, 0]",2018-02-17T15:30:00
"['FC Schalke 04', 'TSG 1899 Hoffenheim']","[2, 0]",2018-02-17T18:30:00
"['FC Augsburg', 'VfB Stuttgart']","[0, 1]",2018-02-18T15:30:00
"['Borussia Mönchengladbach', 'Borussia Dortmund']","[0, 1]",2018-02-18T18:00:00
"['Eintracht Frankfurt', 'RB Leipzig']","[2, 1]",2018-02-19T20:30:00
"['1. FSV Mainz 05', 'VfL Wolfsburg']","[1, 1]",2018-02-23T20:30:00
"['FC Bayern', 'Hertha BSC']","[0, 0]",2018-02-24T15:30:00
"['TSG 1899 Hoffenheim', 'SC Freiburg']","[1, 0]",2018-02-24T15:30:00
"['Hannover 96', 'Borussia Mönchengladbach']","[0, 0]",2018-02-24T15:30:00
"['VfB Stuttgart', 'Eintracht Frankfurt']","[1, 0]",2018-02-24T15:30:00
"['Werder Bremen', 'Hamburger SV']","[0, 0]",2018-02-24T18:30:00
"['Bayer Leverkusen', 'FC Schalke 04']","[0, 1]",2018-02-25T15:30:00
"['RB Leipzig', '1. FC Köln']","[1, 0]",2018-02-25T18:00:00
"['Borussia Dortmund', 'FC Augsburg']","[1, 0]",2018-02-26T20:30:00
"['Borussia Mönchengladbach', 'Werder Bremen']","[2, 0]",2018-03-02T20:30:00
"['FC Schalke 04', 'Hertha BSC']","[1, 0]",2018-03-03T15:30:00
