"['Hannover 96', 'VfB Stuttgart']","[4, 2]",2012-02-19T17:30:00
"['Borussia Mönchengladbach', 'Hamburger SV']","[1, 1]",2012-02-24T20:30:00
"['1. FC Köln', 'Bayer Leverkusen']","[0, 2]",2012-02-25T15:30:00
"['VfB Stuttgart', 'SC Freiburg']","[4, 1]",2012-02-25T15:30:00
"['1. FSV Mainz 05', '1. FC Kaiserslautern']","[4, 0]",2012-02-25T15:30:00
"['VfL Wolfsburg', 'TSG 1899 Hoffenheim']","[1, 2]",2012-02-25T15:30:00
"['FC Augsburg', 'Hertha BSC']","[3, 0]",2012-02-25T15:30:00
"['Werder Bremen', '1. FC Nürnberg']","[0, 1]",2012-02-25T18:30:00
"['FC Bayern', 'FC Schalke 04']","[2, 0]",2012-02-26T15:30:00
"['Borussia Dortmund', 'Hannover 96']","[3, 1]",2012-02-26T17:30:00
"['Bayer Leverkusen', 'FC Bayern']","[2, 0]",2012-03-03T15:30:00
"['SC Freiburg', 'FC Schalke 04']","[2, 1]",2012-03-03T15:30:00
"['Hertha BSC', 'Werder Bremen']","[1, 0]",2012-03-03T15:30:00
"['Hamburger SV', 'VfB Stuttgart']","[0, 4]",2012-03-03T15:30:00
"['1. FC Kaiserslautern', 'VfL Wolfsburg']","[0, 0]",2012-03-03T15:30:00
"['Hannover 96', 'FC Augsburg']","[2, 2]",2012-03-03T15:30:00
"['Borussia Dortmund', '1. FSV Mainz 05']","[2, 1]",2012-03-03T18:30:00
"['1. FC Nürnberg', 'Borussia Mönchengladbach']","[1, 0]",2012-03-04T15:30:00
"['TSG 1899 Hoffenheim', '1. FC Köln']","[1, 1]",2012-03-04T17:30:00
"['VfB Stuttgart', '1. FC Kaiserslautern']","[0, 0]",2012-03-09T20:30:00
"['VfL Wolfsburg', 'Bayer Leverkusen']","[3, 2]",2012-03-10T15:30:00
"['1. FSV Mainz 05', '1. FC Nürnberg']","[2, 1]",2012-03-10T15:30:00
"['Borussia Mönchengladbach', 'SC Freiburg']","[0, 0]",2012-03-10T15:30:00
"['FC Bayern', 'TSG 1899 Hoffenheim']","[7, 1]",2012-03-10T15:30:00
"['1. FC Köln', 'Hertha BSC']","[1, 0]",2012-03-10T15:30:00
"['FC Augsburg', 'Borussia Dortmund']","[0, 0]",2012-03-10T18:30:00
"['Werder Bremen', 'Hannover 96']","[3, 0]",2012-03-11T15:30:00
"['FC Schalke 04', 'Hamburger SV']","[3, 1]",2012-03-11T17:30:00
"['TSG 1899 Hoffenheim', 'VfB Stuttgart']","[1, 2]",2012-03-16T20:30:00
"['Borussia Dortmund', 'Werder Bremen']","[1, 0]",2012-03-17T15:30:00
"['FC Augsburg', '1. FSV Mainz 05']","[2, 1]",2012-03-17T15:30:00
"['Hamburger SV', 'SC Freiburg']","[1, 3]",2012-03-17T15:30:00
"['1. FC Nürnberg', 'VfL Wolfsburg']","[1, 3]",2012-03-17T15:30:00
